yr,j,i,value
2017,edu,wht,0.0
2016,edu,wht,0.0
2015,edu,wht,0.0
1998,edu,wht,0.0
2004,edu,wht,0.0
2000,edu,wht,0.0
1997,edu,wht,0.0
2007,edu,wht,0.0
2010,edu,wht,0.0
2003,edu,wht,0.0
2011,edu,wht,0.0
2001,edu,wht,0.0
2008,ote,wht,1.2321415315210824
2009,ote,wht,1.235867912490052
2005,ote,wht,0.7682042316971374
2006,ote,wht,0.8901315398193808
2012,ote,wht,1.9013420716585407
2014,ote,wht,1.6537054741766581
2013,ote,wht,1.774195958595466
1999,ote,wht,0.4479489584885842
2002,ote,wht,0.35690371109949304
2017,ote,wht,1.6245567113214692
2016,ote,wht,1.5990040104007521
2015,ote,wht,1.5968207113487878
1998,ote,wht,0.3886093635379926
2004,ote,wht,0.5439803941410406
2000,ote,wht,0.42740638642970735
1997,ote,wht,0.33056963921896576
2007,ote,wht,1.1254717818474917
2010,ote,wht,1.4037688946400755
2003,ote,wht,0.4851962511294802
2011,ote,wht,1.609865181382861
2001,ote,wht,0.39524193535274443
2008,man,wht,0.0
2009,man,wht,0.0
2005,man,wht,0.0
2006,man,wht,0.0
2012,man,wht,0.0
2014,man,wht,0.0
2013,man,wht,0.0
1999,man,wht,0.0
2002,man,wht,0.0
2017,man,wht,0.0
2016,man,wht,0.0
2015,man,wht,0.0
1998,man,wht,0.0
2004,man,wht,0.0
2000,man,wht,0.0
1997,man,wht,0.0
2007,man,wht,0.0
2010,man,wht,0.0
2003,man,wht,0.0
2011,man,wht,0.0
2001,man,wht,0.0
2008,mch,wht,5.947668890822402
2009,mch,wht,5.28728952821569
2005,mch,wht,4.764964425594981
2006,mch,wht,4.613417057679641
2012,mch,wht,8.630196551391363
2014,mch,wht,8.741361929599787
2013,mch,wht,8.38628008296031
1999,mch,wht,4.392163133112538
2002,mch,wht,4.7733950684688695
2017,mch,wht,8.286998979193367
2016,mch,wht,7.69777696419575
2015,mch,wht,8.249968167228833
1998,mch,wht,4.675215522503956
2004,mch,wht,4.364312827780059
2000,mch,wht,5.692454000877185
1997,mch,wht,4.072522760113854
2007,mch,wht,5.573169928972812
2010,mch,wht,6.4708051541288905
2003,mch,wht,4.308707250485517
2011,mch,wht,7.963467860831974
2001,mch,wht,5.555279618250273
2008,dat,wht,0.2217423736888178
2009,dat,wht,0.23690802340659697
2005,dat,wht,0.15535331077878153
2006,dat,wht,0.17776646483454028
2012,dat,wht,0.34835416717630724
2014,dat,wht,0.3884094794787536
2013,dat,wht,0.37376733972766885
1999,dat,wht,0.11997343915089731
2002,dat,wht,0.12863432175012035
2017,dat,wht,0.5009755036784602
2016,dat,wht,0.44945104224485877
2015,dat,wht,0.4181956300025184
1998,dat,wht,0.09434646816558499
2004,dat,wht,0.1443663784925023
2000,dat,wht,0.13801744297431262
1997,dat,wht,0.09230185831326827
2007,dat,wht,0.19218402683208394
2010,dat,wht,0.26500002006299395
2003,dat,wht,0.13169991194443714
2011,dat,wht,0.30127831961628193
2001,dat,wht,0.14328768207197823
2008,amd,wht,0.0
2009,amd,wht,0.0
2005,amd,wht,0.0
2006,amd,wht,0.0
2012,amd,wht,0.0
2014,amd,wht,0.0
2013,amd,wht,0.0
1999,amd,wht,0.0
2002,amd,wht,0.0
2017,amd,wht,0.0
2016,amd,wht,0.0
2015,amd,wht,0.0
1998,amd,wht,0.0
2004,amd,wht,0.0
2000,amd,wht,0.0
1997,amd,wht,0.0
2007,amd,wht,0.0
2010,amd,wht,0.0
2003,amd,wht,0.0
2011,amd,wht,0.0
2001,amd,wht,0.0
2008,oil,wht,0.21735559579103397
2009,oil,wht,0.16840908280880404
2005,oil,wht,0.1531499767327709
2006,oil,wht,0.12166695000230132
2012,oil,wht,0.4575664491027304
2014,oil,wht,0.615590000837904
2013,oil,wht,0.5474129930542019
1999,oil,wht,0.23865684802199258
2002,oil,wht,0.23062183156457822
2017,oil,wht,0.3809272020301337
2016,oil,wht,0.29388001280930753
2015,oil,wht,0.34806725291931584
1998,oil,wht,0.24203468071718925
2004,oil,wht,0.18045309850460794
2000,oil,wht,0.23764753540656045
1997,oil,wht,0.24471572668182845
2007,oil,wht,0.09506439395666522
2010,oil,wht,0.28089561044398564
2003,oil,wht,0.2060190140329022
2011,oil,wht,0.39554467768646845
2001,oil,wht,0.2362361619354978
2008,hos,wht,0.0
2009,hos,wht,0.0
2005,hos,wht,0.0
2006,hos,wht,0.0
2012,hos,wht,0.0
2014,hos,wht,0.0
2013,hos,wht,0.0
1999,hos,wht,0.0
2002,hos,wht,0.0
2017,hos,wht,0.0
2016,hos,wht,0.0
2015,hos,wht,0.0
1998,hos,wht,0.0
2004,hos,wht,0.0
2000,hos,wht,0.0
1997,hos,wht,0.0
2007,hos,wht,0.0
2010,hos,wht,0.0
2003,hos,wht,0.0
2011,hos,wht,0.0
2001,hos,wht,0.0
2008,rnt,wht,0.11025391463808196
2009,rnt,wht,0.14632377450908346
2005,rnt,wht,0.09993472719038814
2006,rnt,wht,0.07928824290187635
2012,rnt,wht,0.3239904257504107
2014,rnt,wht,0.3346398465305362
2013,rnt,wht,0.33273801141561654
1999,rnt,wht,0.13073886595742765
2002,rnt,wht,0.1398116677889024
2017,rnt,wht,0.35234588611060924
2016,rnt,wht,0.3350427671108493
2015,rnt,wht,0.34000605515948806
1998,rnt,wht,0.1141461035834026
2004,rnt,wht,0.1115239709608701
2000,rnt,wht,0.13793462679245272
1997,rnt,wht,0.10040805006427675
2007,rnt,wht,0.06160867375447889
2010,rnt,wht,0.22709391032520293
2003,rnt,wht,0.11838520640937382
2011,rnt,wht,0.28006554191941246
2001,rnt,wht,0.1346813903656235
2008,pla,wht,1.980000951522614
2009,pla,wht,1.8101410005174363
2005,pla,wht,1.628740776354211
2006,pla,wht,1.650552628617239
2012,pla,wht,2.49544539791494
2014,pla,wht,2.8609695248905407
2013,pla,wht,2.5799250249094907
1999,pla,wht,1.5405240083222136
2002,pla,wht,1.702596663212809
2017,pla,wht,2.775862735351766
2016,pla,wht,2.7997394349311424
2015,pla,wht,2.906390075840975
1998,pla,wht,1.4957078385178104
2004,pla,wht,1.579640490910494
2000,pla,wht,1.8792385442717139
1997,pla,wht,1.4543323533522907
2007,pla,wht,2.009107116778544
2010,pla,wht,1.8771590662825952
2003,pla,wht,1.6763150641724387
2011,pla,wht,2.1058562238851004
2001,pla,wht,1.7726335355975964
2008,fof,wht,0.0
2009,fof,wht,0.0
2005,fof,wht,0.0
2006,fof,wht,0.0
2012,fof,wht,0.0
2014,fof,wht,0.0
2013,fof,wht,0.0
1999,fof,wht,0.0
2002,fof,wht,0.0
2017,fof,wht,0.0
2016,fof,wht,0.0
2015,fof,wht,0.0
1998,fof,wht,0.0
2004,fof,wht,0.0
2000,fof,wht,0.0
1997,fof,wht,0.0
2007,fof,wht,0.0
2010,fof,wht,0.0
2003,fof,wht,0.0
2011,fof,wht,0.0
2001,fof,wht,0.0
2008,fin,wht,0.0
2009,fin,wht,0.0
2005,fin,wht,0.0
2006,fin,wht,0.0
2012,fin,wht,0.0
2014,fin,wht,0.0
2013,fin,wht,0.0
1999,fin,wht,0.0
2002,fin,wht,0.0
2017,fin,wht,0.0
2016,fin,wht,0.0
2015,fin,wht,0.0
1998,fin,wht,0.0
2004,fin,wht,0.0
2000,fin,wht,0.0
1997,fin,wht,0.0
2007,fin,wht,0.0
2010,fin,wht,0.0
2003,fin,wht,0.0
2011,fin,wht,0.0
2001,fin,wht,0.0
2008,tsv,wht,0.0
2009,tsv,wht,0.0
2005,tsv,wht,0.0
2006,tsv,wht,0.0
2012,tsv,wht,0.0
2014,tsv,wht,0.0
2013,tsv,wht,0.0
1999,tsv,wht,0.0
2002,tsv,wht,0.0
2017,tsv,wht,0.0
2016,tsv,wht,0.0
2015,tsv,wht,0.0
1998,tsv,wht,0.0
2004,tsv,wht,0.0
2000,tsv,wht,0.0
1997,tsv,wht,0.0
2007,tsv,wht,0.0
2010,tsv,wht,0.0
2003,tsv,wht,0.0
2011,tsv,wht,0.0
2001,tsv,wht,0.0
2008,nrs,wht,0.0
2009,nrs,wht,0.0
2005,nrs,wht,0.0
2006,nrs,wht,0.0
2012,nrs,wht,0.0
2014,nrs,wht,0.0
2013,nrs,wht,0.0
1999,nrs,wht,0.0
2002,nrs,wht,0.0
2017,nrs,wht,0.0
2016,nrs,wht,0.0
2015,nrs,wht,0.0
1998,nrs,wht,0.0
2004,nrs,wht,0.0
2000,nrs,wht,0.0
1997,nrs,wht,0.0
2007,nrs,wht,0.0
2010,nrs,wht,0.0
2003,nrs,wht,0.0
2011,nrs,wht,0.0
2001,nrs,wht,0.0
2008,sec,wht,0.0
2009,sec,wht,0.0
2005,sec,wht,0.0
2006,sec,wht,0.0
2012,sec,wht,0.0
2014,sec,wht,0.0
2013,sec,wht,0.0
1999,sec,wht,0.0
2002,sec,wht,0.0
2017,sec,wht,0.0
2016,sec,wht,0.0
2015,sec,wht,0.0
1998,sec,wht,0.0
2004,sec,wht,0.0
2000,sec,wht,0.0
1997,sec,wht,0.0
2007,sec,wht,0.0
2010,sec,wht,0.0
2003,sec,wht,0.0
2011,sec,wht,0.0
2001,sec,wht,0.0
2008,art,wht,0.0
2009,art,wht,0.0
2005,art,wht,0.0
2006,art,wht,0.0
2012,art,wht,0.0
2014,art,wht,0.0
2013,art,wht,0.0
1999,art,wht,0.0
2002,art,wht,0.0
2017,art,wht,0.0
2016,art,wht,0.0
2015,art,wht,0.0
1998,art,wht,0.0
2004,art,wht,0.0
2000,art,wht,0.0
1997,art,wht,0.0
2007,art,wht,0.0
2010,art,wht,0.0
2003,art,wht,0.0
2011,art,wht,0.0
2001,art,wht,0.0
2008,mov,wht,0.01471446862296054
2009,mov,wht,0.01483240176510881
2005,mov,wht,0.1381711860704904
2006,mov,wht,0.07342729403009579
2012,mov,wht,0.007809710916761132
2014,mov,wht,0.008787625049339816
2013,mov,wht,0.007816373380305053
1999,mov,wht,0.1999398184021584
2002,mov,wht,0.3050481908924425
2017,mov,wht,0.009744302199429148
2016,mov,wht,0.010733864964568204
2015,mov,wht,0.009757522711255772
1998,mov,wht,0.1668465826170489
2004,mov,wht,0.18397170076027344
2000,mov,wht,0.2120945059973757
1997,mov,wht,0.16767073698001864
2007,mov,wht,0.020527981637625637
2010,mov,wht,0.010763319773260827
2003,mov,wht,0.2877013270014362
2011,mov,wht,0.007818877310522875
2001,mov,wht,0.26731136705259706
2008,fpd,wht,1.5810924306843517
2009,fpd,wht,1.5541158163582351
2005,fpd,wht,1.2321110954276466
2006,fpd,wht,1.25252562136673
2012,fpd,wht,1.6727211331729406
2014,fpd,wht,1.4423524889470727
2013,fpd,wht,1.4336437175996117
1999,fpd,wht,0.8704293065971084
2002,fpd,wht,0.922175224879646
2017,fpd,wht,1.4636504374258636
2016,fpd,wht,1.4384341910966503
2015,fpd,wht,1.4605065606539185
1998,fpd,wht,0.8157257756131899
2004,fpd,wht,1.0546542822025535
2000,fpd,wht,0.8858166574490038
1997,fpd,wht,0.749821291211219
2007,fpd,wht,1.5997561775108426
2010,fpd,wht,1.6359269609685394
2003,fpd,wht,1.0102626422788112
2011,fpd,wht,1.668318503501917
2001,fpd,wht,0.8987387843832377
2008,slg,wht,0.0
2009,slg,wht,0.0
2005,slg,wht,0.0
2006,slg,wht,0.0
2012,slg,wht,0.0
2014,slg,wht,0.0
2013,slg,wht,0.0
1999,slg,wht,0.0
2002,slg,wht,0.0
2017,slg,wht,0.0
2016,slg,wht,0.0
2015,slg,wht,0.0
1998,slg,wht,0.0
2004,slg,wht,0.0
2000,slg,wht,0.0
1997,slg,wht,0.0
2007,slg,wht,0.0
2010,slg,wht,0.0
2003,slg,wht,0.0
2011,slg,wht,0.0
2001,slg,wht,0.0
2008,pri,wht,0.7268444343321556
2009,pri,wht,0.6935805373702665
2005,pri,wht,0.6772709943066965
2006,pri,wht,0.7947106010783144
2012,pri,wht,0.6917991395635522
2014,pri,wht,0.7708979863385118
2013,pri,wht,0.707302992219052
1999,pri,wht,0.4334673605297409
2002,pri,wht,0.8035401474216484
2017,pri,wht,0.7631191087196654
2016,pri,wht,0.8085301013073226
2015,pri,wht,0.7926334661208368
1998,pri,wht,0.33845704044874025
2004,pri,wht,0.5879206224262578
2000,pri,wht,0.713968760847033
1997,pri,wht,1.110430701130551
2007,pri,wht,0.8384555715401122
2010,pri,wht,0.7753365431511149
2003,pri,wht,0.5601933387785417
2011,pri,wht,0.7215160793583542
2001,pri,wht,0.46769078528725844
2008,grd,wht,0.007880417442817207
2009,grd,wht,0.007929220836092498
2005,grd,wht,0.003926194995060596
2006,grd,wht,0.005884992872131535
2012,grd,wht,0.008829575687863309
2014,grd,wht,0.00980315837421176
2013,grd,wht,0.008826197305300227
1999,grd,wht,0.0009770642520355415
2002,grd,wht,0.000978694548760206
2017,grd,wht,0.013681627895143829
2016,grd,wht,0.011741295153000783
2015,grd,wht,0.009784922875812374
1998,grd,wht,0.0009772031281425075
2004,grd,wht,0.002939794970034511
2000,grd,wht,0.000978913790793272
1997,grd,wht,0.0009763037690551649
2007,grd,wht,0.007835593304084187
2010,grd,wht,0.007849002727749858
2003,grd,wht,0.00195951208428517
2011,grd,wht,0.008829072486336343
2001,grd,wht,0.0009843632531463054
2008,pip,wht,0.0
2009,pip,wht,0.0
2005,pip,wht,0.0
2006,pip,wht,0.0
2012,pip,wht,0.0
2014,pip,wht,0.0
2013,pip,wht,0.0
1999,pip,wht,0.0
2002,pip,wht,0.0
2017,pip,wht,0.0
2016,pip,wht,0.0
2015,pip,wht,0.0
1998,pip,wht,0.0
2004,pip,wht,0.0
2000,pip,wht,0.0
1997,pip,wht,0.0
2007,pip,wht,0.0
2010,pip,wht,0.0
2003,pip,wht,0.0
2011,pip,wht,0.0
2001,pip,wht,0.0
2008,sle,wht,0.0
2009,sle,wht,0.0
2005,sle,wht,0.0
2006,sle,wht,0.0
2012,sle,wht,0.0
2014,sle,wht,0.0
2013,sle,wht,0.0
1999,sle,wht,0.0
2002,sle,wht,0.0
2017,sle,wht,0.0
2016,sle,wht,0.0
2015,sle,wht,0.0
1998,sle,wht,0.0
2004,sle,wht,0.0
2000,sle,wht,0.0
1997,sle,wht,0.0
2007,sle,wht,0.0
2010,sle,wht,0.0
2003,sle,wht,0.0
2011,sle,wht,0.0
2001,sle,wht,0.0
2008,osv,wht,0.483013821306328
2009,osv,wht,0.37283016848530237
2005,osv,wht,0.4037854431913487
2006,osv,wht,0.4310247823697824
2012,osv,wht,0.5490202970484247
2014,osv,wht,0.5502796028498879
2013,osv,wht,0.5385670421999486
1999,osv,wht,0.2710970259621517
2002,osv,wht,0.3227634427207286
2017,osv,wht,0.5531536881734636
2016,osv,wht,0.4840859940431526
2015,osv,wht,0.48522114714114206
1998,osv,wht,0.24124043247187515
2004,osv,wht,0.37586756605540633
2000,osv,wht,0.30403021885925346
1997,osv,wht,0.23902135329097496
2007,osv,wht,0.4667317907480309
2010,osv,wht,0.4683977004639834
2003,osv,wht,0.32346373853319693
2011,osv,wht,0.5576894134797054
2001,osv,wht,0.2973103722903003
2008,trn,wht,0.0
2009,trn,wht,0.0
2005,trn,wht,0.0
2006,trn,wht,0.0
2012,trn,wht,0.0
2014,trn,wht,0.0
2013,trn,wht,0.0
1999,trn,wht,0.0
2002,trn,wht,0.0
2017,trn,wht,0.0
2016,trn,wht,0.0
2015,trn,wht,0.0
1998,trn,wht,0.0
2004,trn,wht,0.0
2000,trn,wht,0.0
1997,trn,wht,0.0
2007,trn,wht,0.0
2010,trn,wht,0.0
2003,trn,wht,0.0
2011,trn,wht,0.0
2001,trn,wht,0.0
2008,smn,wht,0.386305360058613
2009,smn,wht,0.271574431779286
2005,smn,wht,0.11388482002374212
2006,smn,wht,0.20597767604428735
2012,smn,wht,0.5019212327053774
2014,smn,wht,0.5162601926239895
2013,smn,wht,0.5151887106254558
1999,smn,wht,0.02678660434739282
2002,smn,wht,0.07961970140773184
2017,smn,wht,0.3771386302520683
2016,smn,wht,0.3176891385072459
2015,smn,wht,0.3643289467694949
1998,smn,wht,0.03049805641053827
2004,smn,wht,0.05567227741197979
2000,smn,wht,0.04743124384575216
1997,smn,wht,0.034746147593544996
2007,smn,wht,0.285303339624278
2010,smn,wht,0.34365734190208064
2003,smn,wht,0.03097650091046064
2011,smn,wht,0.4506978849586424
2001,smn,wht,0.08652097189827217
2008,fmt,wht,3.4879388614855578
2009,fmt,wht,2.966554297680511
2005,fmt,wht,2.74989878629376
2006,fmt,wht,2.9241534889233325
2012,fmt,wht,3.442850031648525
2014,fmt,wht,3.764883162879512
2013,fmt,wht,3.8478662055605546
1999,fmt,wht,2.3747598544990662
2002,fmt,wht,2.3143039873013183
2017,fmt,wht,4.300320185568791
2016,fmt,wht,4.001734141108082
2015,fmt,wht,3.9724513194847964
1998,fmt,wht,2.3059010680539727
2004,fmt,wht,2.355744252261142
2000,fmt,wht,2.4223130932100476
1997,fmt,wht,2.2668144446425544
2007,fmt,wht,3.537800497784166
2010,fmt,wht,3.022837757107802
2003,fmt,wht,2.339046283551569
2011,fmt,wht,3.219748757571533
2001,fmt,wht,2.3262755855501154
2008,pet,wht,4.7886517377168945
2009,pet,wht,3.2616479808010803
2005,pet,wht,4.172000607270478
2006,pet,wht,4.105427644710314
2012,pet,wht,4.789423575593001
2014,pet,wht,6.104962661671467
2013,pet,wht,5.425129205288035
1999,pet,wht,1.023547419742193
2002,pet,wht,1.8643742703342416
2017,pet,wht,3.7648729117491913
2016,pet,wht,3.0229121127372314
2015,pet,wht,3.422180459135763
1998,pet,wht,1.1611139796900247
2004,pet,wht,2.88586066811666
2000,pet,wht,1.898554717294811
1997,pet,wht,0.16595374249445852
2007,pet,wht,4.8084281397380675
2010,pet,wht,3.6896984851843593
2003,pet,wht,2.128096578213759
2011,pet,wht,4.853701207177547
2001,pet,wht,1.7111363433264073
2008,mvt,wht,0.0
2009,mvt,wht,0.0
2005,mvt,wht,0.0
2006,mvt,wht,0.0
2012,mvt,wht,0.0
2014,mvt,wht,0.0
2013,mvt,wht,0.0
1999,mvt,wht,0.0
2002,mvt,wht,0.0
2017,mvt,wht,0.0
2016,mvt,wht,0.0
2015,mvt,wht,0.0
1998,mvt,wht,0.0
2004,mvt,wht,0.0
2000,mvt,wht,0.0
1997,mvt,wht,0.0
2007,mvt,wht,0.0
2010,mvt,wht,0.0
2003,mvt,wht,0.0
2011,mvt,wht,0.0
2001,mvt,wht,0.0
2008,cep,wht,6.7209052657222
2009,cep,wht,5.544768287111753
2005,cep,wht,4.16020907697097
2006,cep,wht,4.62556741787353
2012,cep,wht,3.692759143347285
2014,cep,wht,3.7337080409729855
2013,cep,wht,3.6508357455962344
1999,cep,wht,7.103890190520059
2002,cep,wht,5.0741043746611645
2017,cep,wht,3.4473017201880474
2016,cep,wht,3.311917858186363
2015,cep,wht,3.480570635230074
1998,cep,wht,8.09498972845244
2004,cep,wht,3.610171352615515
2000,cep,wht,7.638609893311595
1997,cep,wht,6.395020768687949
2007,cep,wht,6.888422424198436
2010,cep,wht,4.894324495072894
2003,cep,wht,5.218786732941851
2011,cep,wht,4.494039909339927
2001,cep,wht,4.059354418588151
2008,wst,wht,0.0
2009,wst,wht,0.0
2005,wst,wht,0.0
2006,wst,wht,0.0
2012,wst,wht,0.0
2014,wst,wht,0.0
2013,wst,wht,0.0
1999,wst,wht,0.0
2002,wst,wht,0.0
2017,wst,wht,0.0
2016,wst,wht,0.0
2015,wst,wht,0.0
1998,wst,wht,0.0
2004,wst,wht,0.0
2000,wst,wht,0.0
1997,wst,wht,0.0
2007,wst,wht,0.0
2010,wst,wht,0.0
2003,wst,wht,0.0
2011,wst,wht,0.0
2001,wst,wht,0.0
2008,mot,wht,1.500565108021047
2009,mot,wht,0.5793317582856508
2005,mot,wht,1.2201617740005952
2006,mot,wht,1.1509084498985875
2012,mot,wht,2.96537141529292
2014,mot,wht,2.8687713553827
2013,mot,wht,3.0733249408768084
1999,mot,wht,1.0734517477847905
2002,mot,wht,1.1299229497577574
2017,mot,wht,2.817804132811274
2016,mot,wht,2.7860182167533103
2015,mot,wht,2.824871436734618
1998,mot,wht,1.0298913169854484
2004,mot,wht,1.1102475214022287
2000,mot,wht,1.0990806887589322
1997,mot,wht,0.9257943813274999
2007,mot,wht,1.2722589039482515
2010,mot,wht,1.8528513449172073
2003,mot,wht,1.1993539815837666
2011,mot,wht,2.2649592860371297
2001,mot,wht,1.1285041789187977
2008,adm,wht,0.0
2009,adm,wht,0.0
2005,adm,wht,0.0
2006,adm,wht,0.0
2012,adm,wht,0.0
2014,adm,wht,0.0
2013,adm,wht,0.0
1999,adm,wht,0.0
2002,adm,wht,0.0
2017,adm,wht,0.0
2016,adm,wht,0.0
2015,adm,wht,0.0
1998,adm,wht,0.0
2004,adm,wht,0.0
2000,adm,wht,0.0
1997,adm,wht,0.0
2007,adm,wht,0.0
2010,adm,wht,0.0
2003,adm,wht,0.0
2011,adm,wht,0.0
2001,adm,wht,0.0
2008,soc,wht,0.0
2009,soc,wht,0.0
2005,soc,wht,0.0
2006,soc,wht,0.0
2012,soc,wht,0.0
2014,soc,wht,0.0
2013,soc,wht,0.0
1999,soc,wht,0.0
2002,soc,wht,0.0
2017,soc,wht,0.0
2016,soc,wht,0.0
2015,soc,wht,0.0
1998,soc,wht,0.0
2004,soc,wht,0.0
2000,soc,wht,0.0
1997,soc,wht,0.0
2007,soc,wht,0.0
2010,soc,wht,0.0
2003,soc,wht,0.0
2011,soc,wht,0.0
2001,soc,wht,0.0
2008,alt,wht,2.3762525259088285
2009,alt,wht,1.3565825956457553
2005,alt,wht,1.9773403869880872
2006,alt,wht,2.287439906873777
2012,alt,wht,0.7680103390342107
2014,alt,wht,0.6523633905139935
2013,alt,wht,0.7383083175676658
1999,alt,wht,2.7508525872744065
2002,alt,wht,2.46121554068537
2017,alt,wht,0.5347352233593204
2016,alt,wht,0.5221406457413866
2015,alt,wht,0.5508880474283716
1998,alt,wht,2.925538493224369
2004,alt,wht,1.8221018798106619
2000,alt,wht,3.08007524146511
1997,alt,wht,2.669666993022579
2007,alt,wht,2.6774075901651284
2010,alt,wht,1.2579143755490678
2003,alt,wht,2.3385434188384417
2011,alt,wht,1.1038609571580953
2001,alt,wht,3.553045661480599
2008,pmt,wht,0.43605867452603614
2009,pmt,wht,0.4584538373647435
2005,pmt,wht,0.30547132084922773
2006,pmt,wht,0.35547252932026674
2012,pmt,wht,0.7600495592528687
2014,pmt,wht,0.7645434571899534
2013,pmt,wht,0.8868446147777784
1999,pmt,wht,0.22568474930241852
2002,pmt,wht,0.18715645062407313
2017,pmt,wht,0.7587368034754293
2016,pmt,wht,0.7721421429712585
2015,pmt,wht,0.8187143078944756
1998,pmt,wht,0.22746531739743822
2004,pmt,wht,0.2022392914148462
2000,pmt,wht,0.24491088781692608
1997,pmt,wht,0.22142695260336734
2007,pmt,wht,0.37557801703096677
2010,pmt,wht,0.7861165830557757
2003,pmt,wht,0.7040972376810025
2011,pmt,wht,1.0014510278668065
2001,pmt,wht,0.22861094043248006
2008,trk,wht,0.0
2009,trk,wht,0.0
2005,trk,wht,0.0
2006,trk,wht,0.0
2012,trk,wht,0.0
2014,trk,wht,0.0
2013,trk,wht,0.0
1999,trk,wht,0.0
2002,trk,wht,0.0
2017,trk,wht,0.0
2016,trk,wht,0.0
2015,trk,wht,0.0
1998,trk,wht,0.0
2004,trk,wht,0.0
2000,trk,wht,0.0
1997,trk,wht,0.0
2007,trk,wht,0.0
2010,trk,wht,0.0
2003,trk,wht,0.0
2011,trk,wht,0.0
2001,trk,wht,0.0
2008,fdd,wht,0.0
2009,fdd,wht,0.0
2005,fdd,wht,0.0
2006,fdd,wht,0.0
2012,fdd,wht,0.0
2014,fdd,wht,0.0
2013,fdd,wht,0.0
1999,fdd,wht,0.0
2002,fdd,wht,0.0
2017,fdd,wht,0.0
2016,fdd,wht,0.0
2015,fdd,wht,0.0
1998,fdd,wht,0.0
2004,fdd,wht,0.0
2000,fdd,wht,0.0
1997,fdd,wht,0.0
2007,fdd,wht,0.0
2010,fdd,wht,0.0
2003,fdd,wht,0.0
2011,fdd,wht,0.0
2001,fdd,wht,0.0
2008,gmt,wht,0.0
2009,gmt,wht,0.0
2005,gmt,wht,0.0
2006,gmt,wht,0.0
2012,gmt,wht,0.0
2014,gmt,wht,0.0
2013,gmt,wht,0.0
1999,gmt,wht,0.0
2002,gmt,wht,0.0
2017,gmt,wht,0.0
2016,gmt,wht,0.0
2015,gmt,wht,0.0
1998,gmt,wht,0.0
2004,gmt,wht,0.0
2000,gmt,wht,0.0
1997,gmt,wht,0.0
2007,gmt,wht,0.0
2010,gmt,wht,0.0
2003,gmt,wht,0.0
2011,gmt,wht,0.0
2001,gmt,wht,0.0
2008,wtt,wht,0.0
2009,wtt,wht,0.0
2005,wtt,wht,0.0
2006,wtt,wht,0.0
2012,wtt,wht,0.0
2014,wtt,wht,0.0
2013,wtt,wht,0.0
1999,wtt,wht,0.0
2002,wtt,wht,0.0
2017,wtt,wht,0.0
2016,wtt,wht,0.0
2015,wtt,wht,0.0
1998,wtt,wht,0.0
2004,wtt,wht,0.0
2000,wtt,wht,0.0
1997,wtt,wht,0.0
2007,wtt,wht,0.0
2010,wtt,wht,0.0
2003,wtt,wht,0.0
2011,wtt,wht,0.0
2001,wtt,wht,0.0
2008,wpd,wht,0.579945847843999
2009,wpd,wht,0.5414030482289839
2005,wpd,wht,0.8198649024395102
2006,wpd,wht,0.7680399065279077
2012,wpd,wht,0.7201643397088128
2014,wpd,wht,0.9124060023151216
2013,wpd,wht,0.8433760062412777
1999,wpd,wht,0.715516985881561
2002,wpd,wht,0.7526489883481315
2017,wpd,wht,1.0375271276630724
2016,wpd,wht,0.9704076039454477
2015,wpd,wht,0.9175599678152998
1998,wpd,wht,0.7044853358691503
2004,wpd,wht,0.7681402643127856
2000,wpd,wht,0.6814449913642779
1997,wpd,wht,0.6711885897159495
2007,wpd,wht,0.659218182787196
2010,wpd,wht,0.6041392638871897
2003,wpd,wht,0.7599509961728034
2011,wpd,wht,0.7074715003898162
2001,wpd,wht,0.6408791962017025
2008,wht,wht,1067.7248313418197
2009,wht,wht,921.9410043750263
2005,wht,wht,878.1832499022686
2006,wht,wht,950.8427479218489
2012,wht,wht,1366.9089710341018
2014,wht,wht,1505.7639731791598
2013,wht,wht,1433.5286342906736
1999,wht,wht,628.891608979027
2002,wht,wht,697.9341578372631
2017,wht,wht,1593.5770374224708
2016,wht,wht,1508.8969135645857
2015,wht,wht,1525.1079804114424
1998,wht,wht,581.2754406273634
2004,wht,wht,802.4691527738535
2000,wht,wht,679.6854948210181
1997,wht,wht,561.8225938036302
2007,wht,wht,1010.1145443947811
2010,wht,wht,1105.2092836366542
2003,wht,wht,727.1118300468482
2011,wht,wht,1252.0189057894315
2001,wht,wht,666.0573391413834
2008,wrh,wht,0.0
2009,wrh,wht,0.0
2005,wrh,wht,0.0
2006,wrh,wht,0.0
2012,wrh,wht,0.0
2014,wrh,wht,0.0
2013,wrh,wht,0.0
1999,wrh,wht,0.0
2002,wrh,wht,0.0
2017,wrh,wht,0.0
2016,wrh,wht,0.0
2015,wrh,wht,0.0
1998,wrh,wht,0.0
2004,wrh,wht,0.0
2000,wrh,wht,0.0
1997,wrh,wht,0.0
2007,wrh,wht,0.0
2010,wrh,wht,0.0
2003,wrh,wht,0.0
2011,wrh,wht,0.0
2001,wrh,wht,0.0
2008,ott,wht,0.0
2009,ott,wht,0.0
2005,ott,wht,0.0
2006,ott,wht,0.0
2012,ott,wht,0.0
2014,ott,wht,0.0
2013,ott,wht,0.0
1999,ott,wht,0.0
2002,ott,wht,0.0
2017,ott,wht,0.0
2016,ott,wht,0.0
2015,ott,wht,0.0
