uni_0,uni_1,uni_2,uni_3,value
trn,GA,1999,million metric tons of carbon dioxide,61.0
trn,GA,2002,million metric tons of carbon dioxide,61.2
trn,GA,2017,million metric tons of carbon dioxide,57.4
trn,GA,2016,million metric tons of carbon dioxide,53.9
trn,GA,2015,million metric tons of carbon dioxide,56.3
trn,GA,1998,million metric tons of carbon dioxide,59.0
trn,GA,2004,million metric tons of carbon dioxide,66.0
trn,GA,2000,million metric tons of carbon dioxide,61.1
trn,GA,1997,million metric tons of carbon dioxide,57.0
trn,GA,2007,million metric tons of carbon dioxide,66.1
trn,GA,2010,million metric tons of carbon dioxide,65.5
trn,GA,2003,million metric tons of carbon dioxide,63.2
trn,GA,2011,million metric tons of carbon dioxide,64.0
trn,GA,2001,million metric tons of carbon dioxide,61.0
trn,CA,2008,million metric tons of carbon dioxide,219.2
trn,CA,2009,million metric tons of carbon dioxide,213.4
trn,CA,2005,million metric tons of carbon dioxide,228.4
trn,CA,2006,million metric tons of carbon dioxide,232.8
trn,CA,2012,million metric tons of carbon dioxide,196.8
trn,CA,2014,million metric tons of carbon dioxide,200.0
trn,CA,2013,million metric tons of carbon dioxide,197.6
trn,CA,1999,million metric tons of carbon dioxide,203.8
trn,CA,2002,million metric tons of carbon dioxide,222.8
trn,CA,2017,million metric tons of carbon dioxide,217.3
trn,CA,2016,million metric tons of carbon dioxide,212.7
trn,CA,2015,million metric tons of carbon dioxide,205.6
trn,CA,1998,million metric tons of carbon dioxide,199.3
trn,CA,2004,million metric tons of carbon dioxide,222.6
trn,CA,2000,million metric tons of carbon dioxide,214.8
trn,CA,1997,million metric tons of carbon dioxide,198.6
trn,CA,2007,million metric tons of carbon dioxide,235.2
trn,CA,2010,million metric tons of carbon dioxide,208.9
trn,CA,2003,million metric tons of carbon dioxide,213.0
trn,CA,2011,million metric tons of carbon dioxide,201.7
trn,CA,2001,million metric tons of carbon dioxide,210.7
trn,ME,2008,million metric tons of carbon dioxide,8.0
trn,ME,2009,million metric tons of carbon dioxide,8.4
trn,ME,2005,million metric tons of carbon dioxide,9.3
trn,ME,2006,million metric tons of carbon dioxide,9.3
trn,ME,2012,million metric tons of carbon dioxide,7.9
trn,ME,2014,million metric tons of carbon dioxide,8.8
trn,ME,2013,million metric tons of carbon dioxide,8.8
trn,ME,1999,million metric tons of carbon dioxide,7.9
trn,ME,2002,million metric tons of carbon dioxide,8.7
trn,ME,2017,million metric tons of carbon dioxide,8.4
trn,ME,2016,million metric tons of carbon dioxide,8.9
trn,ME,2015,million metric tons of carbon dioxide,8.8
trn,ME,1998,million metric tons of carbon dioxide,7.7
trn,ME,2004,million metric tons of carbon dioxide,8.6
trn,ME,2000,million metric tons of carbon dioxide,8.5
trn,ME,1997,million metric tons of carbon dioxide,7.9
trn,ME,2007,million metric tons of carbon dioxide,8.9
trn,ME,2010,million metric tons of carbon dioxide,8.4
trn,ME,2003,million metric tons of carbon dioxide,9.3
trn,ME,2011,million metric tons of carbon dioxide,8.3
trn,ME,2001,million metric tons of carbon dioxide,7.6
trn,MA,2008,million metric tons of carbon dioxide,32.6
trn,MA,2009,million metric tons of carbon dioxide,30.0
trn,MA,2005,million metric tons of carbon dioxide,33.7
trn,MA,2006,million metric tons of carbon dioxide,32.6
trn,MA,2012,million metric tons of carbon dioxide,29.3
trn,MA,2014,million metric tons of carbon dioxide,28.8
trn,MA,2013,million metric tons of carbon dioxide,30.4
trn,MA,1999,million metric tons of carbon dioxide,30.8
trn,MA,2002,million metric tons of carbon dioxide,31.6
trn,MA,2017,million metric tons of carbon dioxide,30.6
trn,MA,2016,million metric tons of carbon dioxide,31.6
trn,MA,2015,million metric tons of carbon dioxide,29.7
trn,MA,1998,million metric tons of carbon dioxide,30.0
trn,MA,2004,million metric tons of carbon dioxide,33.3
trn,MA,2000,million metric tons of carbon dioxide,31.9
trn,MA,1997,million metric tons of carbon dioxide,30.0
trn,MA,2007,million metric tons of carbon dioxide,33.0
trn,MA,2010,million metric tons of carbon dioxide,29.7
trn,MA,2003,million metric tons of carbon dioxide,31.5
trn,MA,2011,million metric tons of carbon dioxide,30.0
trn,MA,2001,million metric tons of carbon dioxide,31.5
trn,MS,2008,million metric tons of carbon dioxide,25.1
trn,MS,2009,million metric tons of carbon dioxide,24.5
trn,MS,2005,million metric tons of carbon dioxide,25.1
trn,MS,2006,million metric tons of carbon dioxide,26.6
trn,MS,2012,million metric tons of carbon dioxide,25.6
trn,MS,2014,million metric tons of carbon dioxide,25.8
trn,MS,2013,million metric tons of carbon dioxide,24.9
trn,MS,1999,million metric tons of carbon dioxide,25.8
trn,MS,2002,million metric tons of carbon dioxide,24.8
trn,MS,2017,million metric tons of carbon dioxide,30.3
trn,MS,2016,million metric tons of carbon dioxide,29.7
trn,MS,2015,million metric tons of carbon dioxide,26.5
trn,MS,1998,million metric tons of carbon dioxide,24.5
trn,MS,2004,million metric tons of carbon dioxide,25.6
trn,MS,2000,million metric tons of carbon dioxide,25.1
trn,MS,1997,million metric tons of carbon dioxide,24.2
trn,MS,2007,million metric tons of carbon dioxide,26.2
trn,MS,2010,million metric tons of carbon dioxide,24.4
trn,MS,2003,million metric tons of carbon dioxide,26.4
trn,MS,2011,million metric tons of carbon dioxide,23.9
trn,MS,2001,million metric tons of carbon dioxide,24.3
trn,WA,2008,million metric tons of carbon dioxide,42.1
trn,WA,2009,million metric tons of carbon dioxide,41.4
trn,WA,2005,million metric tons of carbon dioxide,43.3
trn,WA,2006,million metric tons of carbon dioxide,44.5
trn,WA,2012,million metric tons of carbon dioxide,42.5
trn,WA,2014,million metric tons of carbon dioxide,40.5
trn,WA,2013,million metric tons of carbon dioxide,41.4
trn,WA,1999,million metric tons of carbon dioxide,43.7
trn,WA,2002,million metric tons of carbon dioxide,41.3
trn,WA,2017,million metric tons of carbon dioxide,47.2
trn,WA,2016,million metric tons of carbon dioxide,48.9
trn,WA,2015,million metric tons of carbon dioxide,43.2
trn,WA,1998,million metric tons of carbon dioxide,43.0
trn,WA,2004,million metric tons of carbon dioxide,43.0
trn,WA,2000,million metric tons of carbon dioxide,44.5
trn,WA,1997,million metric tons of carbon dioxide,45.7
trn,WA,2007,million metric tons of carbon dioxide,47.4
trn,WA,2010,million metric tons of carbon dioxide,41.0
trn,WA,2003,million metric tons of carbon dioxide,41.4
trn,WA,2011,million metric tons of carbon dioxide,40.9
trn,WA,2001,million metric tons of carbon dioxide,42.6
trn,TX,2008,million metric tons of carbon dioxide,194.6
trn,TX,2009,million metric tons of carbon dioxide,186.5
trn,TX,2005,million metric tons of carbon dioxide,193.6
trn,TX,2006,million metric tons of carbon dioxide,200.9
trn,TX,2012,million metric tons of carbon dioxide,191.3
trn,TX,2014,million metric tons of carbon dioxide,211.6
trn,TX,2013,million metric tons of carbon dioxide,208.3
trn,TX,1999,million metric tons of carbon dioxide,177.7
trn,TX,2002,million metric tons of carbon dioxide,196.2
trn,TX,2017,million metric tons of carbon dioxide,232.0
trn,TX,2016,million metric tons of carbon dioxide,224.5
trn,TX,2015,million metric tons of carbon dioxide,216.4
trn,TX,1998,million metric tons of carbon dioxide,179.3
trn,TX,2004,million metric tons of carbon dioxide,192.2
trn,TX,2000,million metric tons of carbon dioxide,181.8
trn,TX,1997,million metric tons of carbon dioxide,170.2
trn,TX,2007,million metric tons of carbon dioxide,202.6
trn,TX,2010,million metric tons of carbon dioxide,190.7
trn,TX,2003,million metric tons of carbon dioxide,189.8
trn,TX,2011,million metric tons of carbon dioxide,191.0
trn,TX,2001,million metric tons of carbon dioxide,189.5
trn,AL,2008,million metric tons of carbon dioxide,32.9
trn,AL,2009,million metric tons of carbon dioxide,31.9
trn,AL,2005,million metric tons of carbon dioxide,34.7
trn,AL,2006,million metric tons of carbon dioxide,35.3
trn,AL,2012,million metric tons of carbon dioxide,31.8
trn,AL,2014,million metric tons of carbon dioxide,31.6
trn,AL,2013,million metric tons of carbon dioxide,31.6
trn,AL,1999,million metric tons of carbon dioxide,31.9
trn,AL,2002,million metric tons of carbon dioxide,33.3
trn,AL,2017,million metric tons of carbon dioxide,33.9
trn,AL,2016,million metric tons of carbon dioxide,34.7
trn,AL,2015,million metric tons of carbon dioxide,32.9
trn,AL,1998,million metric tons of carbon dioxide,31.6
trn,AL,2004,million metric tons of carbon dioxide,34.8
trn,AL,2000,million metric tons of carbon dioxide,33.4
trn,AL,1997,million metric tons of carbon dioxide,31.0
trn,AL,2007,million metric tons of carbon dioxide,35.6
trn,AL,2010,million metric tons of carbon dioxide,32.2
trn,AL,2003,million metric tons of carbon dioxide,32.3
trn,AL,2011,million metric tons of carbon dioxide,32.3
trn,AL,2001,million metric tons of carbon dioxide,31.3
trn,NV,2008,million metric tons of carbon dioxide,16.0
trn,NV,2009,million metric tons of carbon dioxide,14.4
trn,NV,2005,million metric tons of carbon dioxide,16.7
trn,NV,2006,million metric tons of carbon dioxide,17.8
trn,NV,2012,million metric tons of carbon dioxide,13.8
trn,NV,2014,million metric tons of carbon dioxide,14.1
trn,NV,2013,million metric tons of carbon dioxide,14.2
trn,NV,1999,million metric tons of carbon dioxide,13.8
trn,NV,2002,million metric tons of carbon dioxide,14.6
trn,NV,2017,million metric tons of carbon dioxide,15.5
trn,NV,2016,million metric tons of carbon dioxide,15.0
trn,NV,2015,million metric tons of carbon dioxide,14.3
trn,NV,1998,million metric tons of carbon dioxide,13.0
trn,NV,2004,million metric tons of carbon dioxide,16.0
trn,NV,2000,million metric tons of carbon dioxide,14.4
trn,NV,1997,million metric tons of carbon dioxide,12.7
trn,NV,2007,million metric tons of carbon dioxide,18.0
trn,NV,2010,million metric tons of carbon dioxide,13.8
trn,NV,2003,million metric tons of carbon dioxide,15.0
trn,NV,2011,million metric tons of carbon dioxide,13.2
trn,NV,2001,million metric tons of carbon dioxide,14.4
trn,SD,2008,million metric tons of carbon dioxide,5.9
trn,SD,2009,million metric tons of carbon dioxide,6.1
trn,SD,2005,million metric tons of carbon dioxide,6.0
trn,SD,2006,million metric tons of carbon dioxide,6.1
trn,SD,2012,million metric tons of carbon dioxide,6.7
trn,SD,2014,million metric tons of carbon dioxide,6.7
trn,SD,2013,million metric tons of carbon dioxide,6.5
trn,SD,1999,million metric tons of carbon dioxide,5.7
trn,SD,2002,million metric tons of carbon dioxide,6.2
trn,SD,2017,million metric tons of carbon dioxide,6.6
trn,SD,2016,million metric tons of carbon dioxide,6.8
trn,SD,2015,million metric tons of carbon dioxide,6.8
trn,SD,1998,million metric tons of carbon dioxide,5.5
trn,SD,2004,million metric tons of carbon dioxide,5.9
trn,SD,2000,million metric tons of carbon dioxide,5.8
trn,SD,1997,million metric tons of carbon dioxide,5.4
trn,SD,2007,million metric tons of carbon dioxide,6.3
trn,SD,2010,million metric tons of carbon dioxide,6.4
trn,SD,2003,million metric tons of carbon dioxide,5.8
trn,SD,2011,million metric tons of carbon dioxide,6.3
trn,SD,2001,million metric tons of carbon dioxide,5.7
trn,MN,2008,million metric tons of carbon dioxide,33.8
trn,MN,2009,million metric tons of carbon dioxide,31.4
trn,MN,2005,million metric tons of carbon dioxide,36.2
trn,MN,2006,million metric tons of carbon dioxide,35.7
trn,MN,2012,million metric tons of carbon dioxide,31.5
trn,MN,2014,million metric tons of carbon dioxide,30.2
trn,MN,2013,million metric tons of carbon dioxide,30.0
trn,MN,1999,million metric tons of carbon dioxide,33.4
trn,MN,2002,million metric tons of carbon dioxide,34.5
trn,MN,2017,million metric tons of carbon dioxide,30.8
trn,MN,2016,million metric tons of carbon dioxide,31.3
trn,MN,2015,million metric tons of carbon dioxide,29.8
trn,MN,1998,million metric tons of carbon dioxide,31.3
trn,MN,2004,million metric tons of carbon dioxide,35.7
trn,MN,2000,million metric tons of carbon dioxide,34.7
trn,MN,1997,million metric tons of carbon dioxide,29.8
trn,MN,2007,million metric tons of carbon dioxide,35.8
trn,MN,2010,million metric tons of carbon dioxide,31.3
trn,MN,2003,million metric tons of carbon dioxide,34.5
trn,MN,2011,million metric tons of carbon dioxide,31.0
trn,MN,2001,million metric tons of carbon dioxide,33.9
trn,VT,2008,million metric tons of carbon dioxide,3.5
trn,VT,2009,million metric tons of carbon dioxide,3.5
trn,VT,2005,million metric tons of carbon dioxide,3.8
trn,VT,2006,million metric tons of carbon dioxide,3.9
trn,VT,2012,million metric tons of carbon dioxide,3.3
trn,VT,2014,million metric tons of carbon dioxide,3.3
trn,VT,2013,million metric tons of carbon dioxide,3.3
trn,VT,1999,million metric tons of carbon dioxide,3.7
trn,VT,2002,million metric tons of carbon dioxide,3.6
trn,VT,2017,million metric tons of carbon dioxide,3.3
trn,VT,2016,million metric tons of carbon dioxide,3.4
trn,VT,2015,million metric tons of carbon dioxide,3.3
trn,VT,1998,million metric tons of carbon dioxide,3.6
trn,VT,2004,million metric tons of carbon dioxide,3.8
trn,VT,2000,million metric tons of carbon dioxide,3.7
trn,VT,1997,million metric tons of carbon dioxide,3.6
trn,VT,2007,million metric tons of carbon dioxide,3.8
trn,VT,2010,million metric tons of carbon dioxide,3.4
trn,VT,2003,million metric tons of carbon dioxide,3.7
trn,VT,2011,million metric tons of carbon dioxide,3.4
trn,VT,2001,million metric tons of carbon dioxide,3.7
trn,MO,2008,million metric tons of carbon dioxide,39.4
trn,MO,2009,million metric tons of carbon dioxide,38.6
trn,MO,2005,million metric tons of carbon dioxide,41.3
trn,MO,2006,million metric tons of carbon dioxide,41.7
trn,MO,2012,million metric tons of carbon dioxide,36.7
trn,MO,2014,million metric tons of carbon dioxide,37.7
trn,MO,2013,million metric tons of carbon dioxide,37.1
trn,MO,1999,million metric tons of carbon dioxide,43.9
trn,MO,2002,million metric tons of carbon dioxide,40.2
trn,MO,2017,million metric tons of carbon dioxide,37.5
trn,MO,2016,million metric tons of carbon dioxide,37.9
trn,MO,2015,million metric tons of carbon dioxide,37.5
trn,MO,1998,million metric tons of carbon dioxide,44.6
trn,MO,2004,million metric tons of carbon dioxide,40.5
trn,MO,2000,million metric tons of carbon dioxide,39.1
trn,MO,1997,million metric tons of carbon dioxide,41.0
trn,MO,2007,million metric tons of carbon dioxide,42.0
trn,MO,2010,million metric tons of carbon dioxide,38.6
trn,MO,2003,million metric tons of carbon dioxide,41.7
trn,MO,2011,million metric tons of carbon dioxide,37.9
trn,MO,2001,million metric tons of carbon dioxide,39.3
trn,IN,2008,million metric tons of carbon dioxide,41.3
trn,IN,2009,million metric tons of carbon dioxide,39.8
trn,IN,2005,million metric tons of carbon dioxide,45.0
trn,IN,2006,million metric tons of carbon dioxide,45.9
trn,IN,2012,million metric tons of carbon dioxide,40.8
trn,IN,2014,million metric tons of carbon dioxide,43.3
trn,IN,2013,million metric tons of carbon dioxide,42.5
trn,IN,1999,million metric tons of carbon dioxide,44.1
trn,IN,2002,million metric tons of carbon dioxide,45.5
trn,IN,2017,million metric tons of carbon dioxide,42.0
trn,IN,2016,million metric tons of carbon dioxide,43.3
trn,IN,2015,million metric tons of carbon dioxide,43.4
trn,IN,1998,million metric tons of carbon dioxide,43.3
trn,IN,2004,million metric tons of carbon dioxide,44.8
trn,IN,2000,million metric tons of carbon dioxide,46.1
trn,IN,1997,million metric tons of carbon dioxide,42.9
trn,IN,2007,million metric tons of carbon dioxide,44.7
trn,IN,2010,million metric tons of carbon dioxide,41.8
trn,IN,2003,million metric tons of carbon dioxide,47.1
trn,IN,2011,million metric tons of carbon dioxide,41.8
trn,IN,2001,million metric tons of carbon dioxide,42.2
trn,LA,2008,million metric tons of carbon dioxide,47.4
trn,LA,2009,million metric tons of carbon dioxide,46.7
trn,LA,2005,million metric tons of carbon dioxide,50.8
trn,LA,2006,million metric tons of carbon dioxide,54.7
trn,LA,2012,million metric tons of carbon dioxide,45.2
trn,LA,2014,million metric tons of carbon dioxide,44.3
trn,LA,2013,million metric tons of carbon dioxide,45.4
trn,LA,1999,million metric tons of carbon dioxide,55.3
trn,LA,2002,million metric tons of carbon dioxide,54.6
trn,LA,2017,million metric tons of carbon dioxide,52.9
trn,LA,2016,million metric tons of carbon dioxide,48.5
trn,LA,2015,million metric tons of carbon dioxide,47.8
trn,LA,1998,million metric tons of carbon dioxide,55.5
trn,LA,2004,million metric tons of carbon dioxide,53.3
trn,LA,2000,million metric tons of carbon dioxide,61.1
trn,LA,1997,million metric tons of carbon dioxide,56.6
trn,LA,2007,million metric tons of carbon dioxide,50.4
trn,LA,2010,million metric tons of carbon dioxide,49.2
trn,LA,2003,million metric tons of carbon dioxide,54.3
trn,LA,2011,million metric tons of carbon dioxide,49.3
trn,LA,2001,million metric tons of carbon dioxide,53.3
trn,KS,2008,million metric tons of carbon dioxide,18.6
trn,KS,2009,million metric tons of carbon dioxide,19.3
trn,KS,2005,million metric tons of carbon dioxide,17.7
trn,KS,2006,million metric tons of carbon dioxide,18.8
trn,KS,2012,million metric tons of carbon dioxide,18.4
trn,KS,2014,million metric tons of carbon dioxide,20.5
trn,KS,2013,million metric tons of carbon dioxide,19.5
trn,KS,1999,million metric tons of carbon dioxide,19.6
trn,KS,2002,million metric tons of carbon dioxide,17.7
trn,KS,2017,million metric tons of carbon dioxide,18.1
trn,KS,2016,million metric tons of carbon dioxide,18.6
trn,KS,2015,million metric tons of carbon dioxide,19.0
trn,KS,1998,million metric tons of carbon dioxide,18.6
trn,KS,2004,million metric tons of carbon dioxide,18.9
trn,KS,2000,million metric tons of carbon dioxide,18.6
trn,KS,1997,million metric tons of carbon dioxide,18.5
trn,KS,2007,million metric tons of carbon dioxide,19.2
trn,KS,2010,million metric tons of carbon dioxide,19.1
trn,KS,2003,million metric tons of carbon dioxide,19.5
trn,KS,2011,million metric tons of carbon dioxide,18.5
trn,KS,2001,million metric tons of carbon dioxide,17.3
trn,AR,2008,million metric tons of carbon dioxide,20.0
trn,AR,2009,million metric tons of carbon dioxide,19.8
trn,AR,2005,million metric tons of carbon dioxide,20.4
trn,AR,2006,million metric tons of carbon dioxide,20.4
trn,AR,2012,million metric tons of carbon dioxide,18.7
trn,AR,2014,million metric tons of carbon dioxide,19.0
trn,AR,2013,million metric tons of carbon dioxide,18.7
trn,AR,1999,million metric tons of carbon dioxide,20.7
trn,AR,2002,million metric tons of carbon dioxide,20.2
trn,AR,2017,million metric tons of carbon dioxide,19.4
trn,AR,2016,million metric tons of carbon dioxide,19.4
trn,AR,2015,million metric tons of carbon dioxide,18.8
trn,AR,1998,million metric tons of carbon dioxide,19.5
trn,AR,2004,million metric tons of carbon dioxide,20.5
trn,AR,2000,million metric tons of carbon dioxide,20.8
trn,AR,1997,million metric tons of carbon dioxide,19.3
trn,AR,2007,million metric tons of carbon dioxide,20.8
trn,AR,2010,million metric tons of carbon dioxide,19.6
trn,AR,2003,million metric tons of carbon dioxide,20.2
trn,AR,2011,million metric tons of carbon dioxide,19.4
trn,AR,2001,million metric tons of carbon dioxide,19.6
trn,NY,2008,million metric tons of carbon dioxide,73.0
trn,NY,2009,million metric tons of carbon dioxide,71.0
trn,NY,2005,million metric tons of carbon dioxide,73.2
trn,NY,2006,million metric tons of carbon dioxide,74.2
trn,NY,2012,million metric tons of carbon dioxide,68.1
trn,NY,2014,million metric tons of carbon dioxide,72.9
trn,NY,2013,million metric tons of carbon dioxide,68.5
trn,NY,1999,million metric tons of carbon dioxide,66.5
trn,NY,2002,million metric tons of carbon dioxide,68.4
trn,NY,2017,million metric tons of carbon dioxide,74.7
trn,NY,2016,million metric tons of carbon dioxide,75.0
trn,NY,2015,million metric tons of carbon dioxide,71.2
trn,NY,1998,million metric tons of carbon dioxide,66.0
trn,NY,2004,million metric tons of carbon dioxide,74.9
trn,NY,2000,million metric tons of carbon dioxide,66.9
trn,NY,1997,million metric tons of carbon dioxide,65.6
trn,NY,2007,million metric tons of carbon dioxide,73.6
trn,NY,2010,million metric tons of carbon dioxide,70.8
trn,NY,2003,million metric tons of carbon dioxide,73.2
trn,NY,2011,million metric tons of carbon dioxide,65.7
trn,NY,2001,million metric tons of carbon dioxide,66.7
trn,OR,2008,million metric tons of carbon dioxide,22.3
trn,OR,2009,million metric tons of carbon dioxide,22.3
trn,OR,2005,million metric tons of carbon dioxide,23.2
trn,OR,2006,million metric tons of carbon dioxide,23.7
trn,OR,2012,million metric tons of carbon dioxide,20.6
trn,OR,2014,million metric tons of carbon dioxide,20.8
trn,OR,2013,million metric tons of carbon dioxide,20.7
trn,OR,1999,million metric tons of carbon dioxide,23.2
trn,OR,2002,million metric tons of carbon dioxide,21.9
trn,OR,2017,million metric tons of carbon dioxide,20.7
trn,OR,2016,million metric tons of carbon dioxide,20.4
trn,OR,2015,million metric tons of carbon dioxide,20.3
trn,OR,1998,million metric tons of carbon dioxide,23.0
trn,OR,2004,million metric tons of carbon dioxide,22.7
trn,OR,2000,million metric tons of carbon dioxide,22.5
trn,OR,1997,million metric tons of carbon dioxide,22.0
trn,OR,2007,million metric tons of carbon dioxide,24.1
trn,OR,2010,million metric tons of carbon dioxide,21.9
trn,OR,2003,million metric tons of carbon dioxide,21.9
trn,OR,2011,million metric tons of carbon dioxide,20.9
trn,OR,2001,million metric tons of carbon dioxide,21.5
trn,ND,2008,million metric tons of carbon dioxide,6.2
trn,ND,2009,million metric tons of carbon dioxide,5.9
trn,ND,2005,million metric tons of carbon dioxide,6.2
trn,ND,2006,million metric tons of carbon dioxide,6.1
trn,ND,2012,million metric tons of carbon dioxide,9.0
trn,ND,2014,million metric tons of carbon dioxide,10.0
trn,ND,2013,million metric tons of carbon dioxide,9.4
trn,ND,1999,million metric tons of carbon dioxide,5.6
trn,ND,2002,million metric tons of carbon dioxide,5.9
trn,ND,2017,million metric tons of carbon dioxide,8.8
trn,ND,2016,million metric tons of carbon dioxide,8.3
trn,ND,2015,million metric tons of carbon dioxide,9.2
trn,ND,1998,million metric tons of carbon dioxide,4.7
trn,ND,2004,million metric tons of carbon dioxide,6.3
trn,ND,2000,million metric tons of carbon dioxide,5.5
trn,ND,1997,million metric tons of carbon dioxide,5.3
trn,ND,2007,million metric tons of carbon dioxide,7.0
trn,ND,2010,million metric tons of carbon dioxide,6.7
trn,ND,2003,million metric tons of carbon dioxide,6.0
trn,ND,2011,million metric tons of carbon dioxide,7.9
trn,ND,2001,million metric tons of carbon dioxide,6.0
trn,SC,2008,million metric tons of carbon dioxide,30.0
trn,SC,2009,million metric tons of carbon dioxide,30.5
trn,SC,2005,million metric tons of carbon dioxide,30.4
trn,SC,2006,million metric tons of carbon dioxide,31.8
trn,SC,2012,million metric tons of carbon dioxide,29.4
trn,SC,2014,million metric tons of carbon dioxide,30.2
trn,SC,2013,million metric tons of carbon dioxide,30.9
trn,SC,1999,million metric tons of carbon dioxide,26.4
trn,SC,2002,million metric tons of carbon dioxide,27.8
trn,SC,2017,million metric tons of carbon dioxide,33.0
trn,SC,2016,million metric tons of carbon dioxide,32.6
trn,SC,2015,million metric tons of carbon dioxide,31.8
trn,SC,1998,million metric tons of carbon dioxide,25.6
trn,SC,2004,million metric tons of carbon dioxide,32.0
trn,SC,2000,million metric tons of carbon dioxide,26.9
trn,SC,1997,million metric tons of carbon dioxide,24.2
trn,SC,2007,million metric tons of carbon dioxide,31.7
trn,SC,2010,million metric tons of carbon dioxide,30.6
trn,SC,2003,million metric tons of carbon dioxide,28.1
trn,SC,2011,million metric tons of carbon dioxide,30.3
trn,SC,2001,million metric tons of carbon dioxide,27.2
trn,ID,2008,million metric tons of carbon dioxide,8.6
trn,ID,2009,million metric tons of carbon dioxide,8.5
trn,ID,2005,million metric tons of carbon dioxide,8.6
trn,ID,2006,million metric tons of carbon dioxide,9.2
trn,ID,2012,million metric tons of carbon dioxide,9.0
trn,ID,2014,million metric tons of carbon dioxide,9.3
trn,ID,2013,million metric tons of carbon dioxide,9.2
trn,ID,1999,million metric tons of carbon dioxide,8.7
trn,ID,2002,million metric tons of carbon dioxide,8.7
trn,ID,2017,million metric tons of carbon dioxide,10.8
trn,ID,2016,million metric tons of carbon dioxide,10.7
trn,ID,2015,million metric tons of carbon dioxide,10.3
trn,ID,1998,million metric tons of carbon dioxide,8.2
trn,ID,2004,million metric tons of carbon dioxide,8.6
trn,ID,2000,million metric tons of carbon dioxide,8.7
trn,ID,1997,million metric tons of carbon dioxide,8.1
trn,ID,2007,million metric tons of carbon dioxide,9.5
trn,ID,2010,million metric tons of carbon dioxide,9.2
trn,ID,2003,million metric tons of carbon dioxide,8.3
trn,ID,2011,million metric tons of carbon dioxide,8.9
trn,ID,2001,million metric tons of carbon dioxide,8.5
trn,NJ,2008,million metric tons of carbon dioxide,72.8
trn,NJ,2009,million metric tons of carbon dioxide,61.0
trn,NJ,2005,million metric tons of carbon dioxide,69.2
trn,NJ,2006,million metric tons of carbon dioxide,68.4
trn,NJ,2012,million metric tons of carbon dioxide,56.7
trn,NJ,2014,million metric tons of carbon dioxide,58.8
trn,NJ,2013,million metric tons of carbon dioxide,58.3
trn,NJ,1999,million metric tons of carbon dioxide,60.3
trn,NJ,2002,million metric tons of carbon dioxide,63.7
trn,NJ,2017,million metric tons of carbon dioxide,53.3
trn,NJ,2016,million metric tons of carbon dioxide,57.9
trn,NJ,2015,million metric tons of carbon dioxide,58.3
trn,NJ,1998,million metric tons of carbon dioxide,60.5
trn,NJ,2004,million metric tons of carbon dioxide,64.5
trn,NJ,2000,million metric tons of carbon dioxide,64.7
trn,NJ,1997,million metric tons of carbon dioxide,59.6
trn,NJ,2007,million metric tons of carbon dioxide,71.9
trn,NJ,2010,million metric tons of carbon dioxide,62.3
trn,NJ,2003,million metric tons of carbon dioxide,62.3
trn,NJ,2011,million metric tons of carbon dioxide,64.3
trn,NJ,2001,million metric tons of carbon dioxide,62.8
trn,UT,2008,million metric tons of carbon dioxide,16.7
trn,UT,2009,million metric tons of carbon dioxide,16.0
trn,UT,2005,million metric tons of carbon dioxide,16.6
trn,UT,2006,million metric tons of carbon dioxide,18.3
trn,UT,2012,million metric tons of carbon dioxide,16.4
trn,UT,2014,million metric tons of carbon dioxide,16.8
trn,UT,2013,million metric tons of carbon dioxide,17.1
trn,UT,1999,million metric tons of carbon dioxide,14.7
trn,UT,2002,million metric tons of carbon dioxide,15.5
trn,UT,2017,million metric tons of carbon dioxide,17.7
trn,UT,2016,million metric tons of carbon dioxide,17.7
trn,UT,2015,million metric tons of carbon dioxide,17.3
trn,UT,1998,million metric tons of carbon dioxide,14.3
trn,UT,2004,million metric tons of carbon dioxide,16.4
trn,UT,2000,million metric tons of carbon dioxide,15.6
trn,UT,1997,million metric tons of carbon dioxide,14.0
trn,UT,2007,million metric tons of carbon dioxide,18.2
trn,UT,2010,million metric tons of carbon dioxide,15.9
trn,UT,2003,million metric tons of carbon dioxide,15.8
trn,UT,2011,million metric tons of carbon dioxide,17.0
trn,UT,2001,million metric tons of carbon dioxide,14.9
trn,MT,2008,million metric tons of carbon dioxide,8.1
trn,MT,2009,million metric tons of carbon dioxide,7.8
trn,MT,2005,million metric tons of carbon dioxide,8.2
trn,MT,2006,million metric tons of carbon dioxide,8.5
trn,MT,2012,million metric tons of carbon dioxide,7.8
trn,MT,2014,million metric tons of carbon dioxide,7.8
trn,MT,2013,million metric tons of carbon dioxide,8.1
trn,MT,1999,million metric tons of carbon dioxide,7.3
trn,MT,2002,million metric tons of carbon dioxide,7.5
trn,MT,2017,million metric tons of carbon dioxide,8.0
trn,MT,2016,million metric tons of carbon dioxide,7.8
trn,MT,2015,million metric tons of carbon dioxide,7.6
trn,MT,1998,million metric tons of carbon dioxide,7.0
trn,MT,2004,million metric tons of carbon dioxide,7.7
trn,MT,2000,million metric tons of carbon dioxide,7.4
trn,MT,1997,million metric tons of carbon dioxide,7.0
trn,MT,2007,million metric tons of carbon dioxide,8.9
trn,MT,2010,million metric tons of carbon dioxide,8.0
trn,MT,2003,million metric tons of carbon dioxide,7.2
